"";"Temperature (K)";"Pressure (MPa)";"Volume (m3/kg)";"Density (kg/m3)";"mol_mass (g/mol)";"Entropy (kJ/kg/K)";"Enthalpy (kJ/kg)";"Internal energy (kJ/kg)";"Cp(fr) (kJ/kg/K)";"Cv(fr) (kJ/kg/K)";"gamma(fr)";"Sound speed(fr) (m/s)";"Cp(eq) (kJ/kg/K)";"Cv(eq) (kJ/kg/K)";"gamma(eq)";"Sound speed(eq) (m/s)";"Energy Input (J/mol) ";"Energy Input (eV/molecule)";"Energy Input (kJ/kg)";"Flow rate (kg/h)"
2.672000000000e+04;2.672000000000e+04;1.013250000000e-01;1.565360573796e+02;6.388304501467e-03;1.400774156376e+01;-1.539033745306e+02;-4.117854840788e+06;-4.133715931776e+06;0.000000000000e+00;0.000000000000e+00;9.995248137378e-01;3.981499586797e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.153551695695e+08;-1.195562914730e+03;-4.117856763996e+06;1.007852674681e+02
2.674000000000e+04;2.674000000000e+04;1.013250000000e-01;1.566532250936e+02;6.383526412576e-03;1.400774710917e+01;-1.548390022174e+02;-4.142864172331e+06;-4.158737135393e+06;0.000000000000e+00;0.000000000000e+00;9.995262252122e-01;3.982991414131e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.160557659832e+08;-1.202824029195e+03;-4.142866095538e+06;1.007852674681e+02
2.676000000000e+04;2.676000000000e+04;1.013250000000e-01;1.567703928078e+02;6.378755465811e-03;1.400775266514e+01;-1.557767128944e+02;-4.167947936410e+06;-4.183832771547e+06;0.000000000000e+00;0.000000000000e+00;9.995276283262e-01;3.984482667771e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.167584475053e+08;-1.210106754121e+03;-4.167949859617e+06;1.007852674681e+02
2.678000000000e+04;2.678000000000e+04;1.013250000000e-01;1.568875605211e+02;6.373991645219e-03;1.400775823164e+01;-1.567165034492e+02;-4.193106133026e+06;-4.209002840237e+06;0.000000000000e+00;0.000000000000e+00;9.995290231539e-01;3.985973348471e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.174632141358e+08;-1.217411089507e+03;-4.193108056233e+06;1.007852674681e+02
2.680000000000e+04;2.680000000000e+04;1.013250000000e-01;1.570047282345e+02;6.369234934798e-03;1.400776380865e+01;-1.576583707763e+02;-4.218338762180e+06;-4.234247341466e+06;0.000000000000e+00;0.000000000000e+00;9.995304097686e-01;3.987463456983e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.181700658749e+08;-1.224737035354e+03;-4.218340685388e+06;1.007852674681e+02
2.682000000000e+04;2.682000000000e+04;1.013250000000e-01;1.571218959471e+02;6.364485318688e-03;1.400776939614e+01;-1.586023117773e+02;-4.243645823871e+06;-4.259566275232e+06;0.000000000000e+00;0.000000000000e+00;9.995317882425e-01;3.988952994055e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.188790027224e+08;-1.232084591661e+03;-4.243647747078e+06;1.007852674681e+02
2.684000000000e+04;2.684000000000e+04;1.013250000000e-01;1.572390636597e+02;6.359742780994e-03;1.400777499408e+01;-1.595483233606e+02;-4.269027318099e+06;-4.284959641534e+06;0.000000000000e+00;0.000000000000e+00;9.995331586471e-01;3.990441960436e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.195900246783e+08;-1.239453758429e+03;-4.269029241306e+06;1.007852674681e+02
2.686000000000e+04;2.686000000000e+04;1.013250000000e-01;1.573562313721e+02;6.355007305909e-03;1.400778060246e+01;-1.604964024414e+02;-4.294483244863e+06;-4.310427440373e+06;0.000000000000e+00;0.000000000000e+00;9.995345210530e-01;3.991930356868e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.203031317427e+08;-1.246844535657e+03;-4.294485168070e+06;1.007852674681e+02
2.688000000000e+04;2.688000000000e+04;1.013250000000e-01;1.574733990844e+02;6.350278877667e-03;1.400778622124e+01;-1.614465459421e+02;-4.320013604165e+06;-4.335969671749e+06;0.000000000000e+00;0.000000000000e+00;9.995358755302e-01;3.993418184092e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.210183239155e+08;-1.254256923345e+03;-4.320015527372e+06;1.007852674681e+02
2.690000000000e+04;2.690000000000e+04;1.013250000000e-01;1.575905667960e+02;6.345557480573e-03;1.400779185042e+01;-1.623987507917e+02;-4.345618396002e+06;-4.361586335661e+06;0.000000000000e+00;0.000000000000e+00;9.995372221475e-01;3.994905442848e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.217356011967e+08;-1.261690921494e+03;-4.345620319210e+06;1.007852674681e+02
2.692000000000e+04;2.692000000000e+04;1.013250000000e-01;1.577077345076e+02;6.340843098929e-03;1.400779748994e+01;-1.633530139260e+02;-4.371297620376e+06;-4.387277432110e+06;0.000000000000e+00;0.000000000000e+00;9.995385609733e-01;3.996392133871e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.224549635864e+08;-1.269146530103e+03;-4.371299543583e+06;1.007852674681e+02
2.694000000000e+04;2.694000000000e+04;1.013250000000e-01;1.578249022185e+02;6.336135717135e-03;1.400780313980e+01;-1.643093322880e+02;-4.397051277287e+06;-4.413042961095e+06;0.000000000000e+00;0.000000000000e+00;9.995398920749e-01;3.997878257896e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.231764110845e+08;-1.276623749172e+03;-4.397053200494e+06;1.007852674681e+02
2.696000000000e+04;2.696000000000e+04;1.013250000000e-01;1.579420699300e+02;6.331435319566e-03;1.400780879997e+01;-1.652677028271e+02;-4.422879366735e+06;-4.438882922616e+06;0.000000000000e+00;0.000000000000e+00;9.995412155190e-01;3.999363815654e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.238999436911e+08;-1.284122578702e+03;-4.422881289942e+06;1.007852674681e+02
2.698000000000e+04;2.698000000000e+04;1.013250000000e-01;1.580592376404e+02;6.326741890752e-03;1.400781447042e+01;-1.662281224997e+02;-4.448781888717e+06;-4.464797316674e+06;0.000000000000e+00;0.000000000000e+00;9.995425313715e-01;4.000848807873e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.246255614060e+08;-1.291643018692e+03;-4.448783811925e+06;1.007852674681e+02
2.700000000000e+04;2.700000000000e+04;1.013250000000e-01;1.581764053510e+02;6.322055415162e-03;1.400782015114e+01;-1.671905882689e+02;-4.474758843237e+06;-4.490786143268e+06;0.000000000000e+00;0.000000000000e+00;9.995438396976e-01;4.002333235280e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.253532642294e+08;-1.299185069143e+03;-4.474760766444e+06;1.007852674681e+02
2.702000000000e+04;2.702000000000e+04;1.013250000000e-01;1.582935730617e+02;6.317375877352e-03;1.400782584209e+01;-1.681550971046e+02;-4.500810230292e+06;-4.516849402397e+06;0.000000000000e+00;0.000000000000e+00;9.995451405615e-01;4.003817098598e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.260830521612e+08;-1.306748730053e+03;-4.500812153499e+06;1.007852674681e+02
2.704000000000e+04;2.704000000000e+04;1.013250000000e-01;1.584107407723e+02;6.312703261942e-03;1.400783154326e+01;-1.691216459833e+02;-4.526936049883e+06;-4.542987094062e+06;0.000000000000e+00;0.000000000000e+00;9.995464340270e-01;4.005300398549e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.268149252014e+08;-1.314334001423e+03;-4.526937973090e+06;1.007852674681e+02
2.706000000000e+04;2.706000000000e+04;1.013250000000e-01;1.585279084825e+02;6.308037553591e-03;1.400783725462e+01;-1.700902318885e+02;-4.553136302010e+06;-4.569199218264e+06;0.000000000000e+00;0.000000000000e+00;9.995477201570e-01;4.006783135852e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.275488833501e+08;-1.321940883254e+03;-4.553138225217e+06;1.007852674681e+02
2.708000000000e+04;2.708000000000e+04;1.013250000000e-01;1.586450761922e+02;6.303378737004e-03;1.400784297614e+01;-1.710608518100e+02;-4.579410986673e+06;-4.595485775001e+06;0.000000000000e+00;0.000000000000e+00;9.995489990138e-01;4.008265311224e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.282849266071e+08;-1.329569375545e+03;-4.579412909880e+06;1.007852674681e+02
2.710000000000e+04;2.710000000000e+04;1.013250000000e-01;1.587622439017e+02;6.298726796902e-03;1.400784870781e+01;-1.720335027445e+02;-4.605760103872e+06;-4.621846764274e+06;0.000000000000e+00;0.000000000000e+00;9.995502706588e-01;4.009746925379e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.290230549726e+08;-1.337219478296e+03;-4.605762027079e+06;1.007852674681e+02
2.712000000000e+04;2.712000000000e+04;1.013250000000e-01;1.588794116115e+02;6.294081718058e-03;1.400785444960e+01;-1.730081816952e+02;-4.632183653605e+06;-4.648282186082e+06;0.000000000000e+00;0.000000000000e+00;9.995515351529e-01;4.011227979029e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.297632684465e+08;-1.344891191507e+03;-4.632185576812e+06;1.007852674681e+02
2.714000000000e+04;2.714000000000e+04;1.013250000001e-01;1.589965793211e+02;6.289443485326e-03;1.400786020149e+01;-1.739848856723e+02;-4.658681635876e+06;-4.674792040427e+06;0.000000000000e+00;0.000000000000e+00;9.995527925562e-01;4.012708472884e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.305055670288e+08;-1.352584515178e+03;-4.658683559083e+06;1.007852674681e+02
2.716000000000e+04;2.716000000000e+04;1.013249999999e-01;1.591137470308e+02;6.284812083563e-03;1.400786596345e+01;-1.749636116921e+02;-4.685254050680e+06;-4.701376327306e+06;0.000000000000e+00;0.000000000000e+00;9.995540429283e-01;4.014188407652e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.312499507195e+08;-1.360299449309e+03;-4.685255973887e+06;1.007852674681e+02
2.718000000000e+04;2.718000000000e+04;1.013250000000e-01;1.592309147399e+02;6.280187497721e-03;1.400787173547e+01;-1.759443567777e+02;-4.711900898021e+06;-4.728035046721e+06;0.000000000000e+00;0.000000000000e+00;9.995552863278e-01;4.015667784037e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.319964195186e+08;-1.368035993901e+03;-4.711902821228e+06;1.007852674681e+02
2.720000000000e+04;2.720000000000e+04;1.013250000000e-01;1.593480824495e+02;6.275569712721e-03;1.400787751751e+01;-1.769271179589e+02;-4.738622177897e+06;-4.754768198671e+06;0.000000000000e+00;0.000000000000e+00;9.995565228131e-01;4.017146602743e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.327449734261e+08;-1.375794148952e+03;-4.738624101104e+06;1.007852674681e+02
2.722000000000e+04;2.722000000000e+04;1.013250000000e-01;1.594652501582e+02;6.270958713625e-03;1.400788330956e+01;-1.779118922720e+02;-4.765417890308e+06;-4.781575783157e+06;0.000000000000e+00;0.000000000000e+00;9.995577524415e-01;4.018624864470e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.334956124420e+08;-1.383573914463e+03;-4.765419813515e+06;1.007852674681e+02
2.724000000000e+04;2.724000000000e+04;1.013250000000e-01;1.595824178674e+02;6.266354485435e-03;1.400788911159e+01;-1.788986767596e+02;-4.792288035255e+06;-4.808457800177e+06;0.000000000000e+00;0.000000000000e+00;9.995589752701e-01;4.020102569917e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.342483365663e+08;-1.391375290434e+03;-4.792289958462e+06;1.007852674681e+02
2.726000000000e+04;2.726000000000e+04;1.013250000000e-01;1.596995855765e+02;6.261757013270e-03;1.400789492358e+01;-1.798874684711e+02;-4.819232612738e+06;-4.835414249734e+06;0.000000000000e+00;0.000000000000e+00;9.995601913549e-01;4.021579719781e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.350031457990e+08;-1.399198276866e+03;-4.819234535945e+06;1.007852674681e+02
2.728000000000e+04;2.728000000000e+04;1.013250000000e-01;1.598167532853e+02;6.257166282277e-03;1.400790074551e+01;-1.808782644623e+02;-4.846251622755e+06;-4.862445131826e+06;0.000000000000e+00;0.000000000000e+00;9.995614007517e-01;4.023056314754e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.357600401401e+08;-1.407042873757e+03;-4.846253545962e+06;1.007852674681e+02
2.730000000000e+04;2.730000000000e+04;1.013250000000e-01;1.599339209940e+02;6.252582277637e-03;1.400790657736e+01;-1.818710617954e+02;-4.873345065308e+06;-4.889550446453e+06;0.000000000000e+00;0.000000000000e+00;9.995626035155e-01;4.024532355530e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.365190195896e+08;-1.414909081108e+03;-4.873346988515e+06;1.007852674681e+02
2.732000000000e+04;2.732000000000e+04;1.013249999999e-01;1.600510887026e+02;6.248004984571e-03;1.400791241910e+01;-1.828658575390e+02;-4.900512940395e+06;-4.916730193615e+06;0.000000000000e+00;0.000000000000e+00;9.995637997007e-01;4.026007842798e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.372800841475e+08;-1.422796898920e+03;-4.900514863603e+06;1.007852674681e+02
2.734000000000e+04;2.734000000000e+04;1.013250000000e-01;1.601682564117e+02;6.243434388332e-03;1.400791827072e+01;-1.838626487684e+02;-4.927755248018e+06;-4.943984373312e+06;0.000000000000e+00;0.000000000000e+00;9.995649893612e-01;4.027482777246e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.380432338138e+08;-1.430706327191e+03;-4.927757171225e+06;1.007852674681e+02
2.736000000000e+04;2.736000000000e+04;1.013249999999e-01;1.602854241201e+02;6.238870474279e-03;1.400792413218e+01;-1.848614325650e+02;-4.955071988175e+06;-4.971312985543e+06;0.000000000000e+00;0.000000000000e+00;9.995661725501e-01;4.028957159560e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.388084685885e+08;-1.438637365922e+03;-4.955073911383e+06;1.007852674681e+02
2.738000000000e+04;2.738000000000e+04;1.013250000000e-01;1.604025918279e+02;6.234313227764e-03;1.400793000348e+01;-1.858622060169e+02;-4.982463160868e+06;-4.998716030311e+06;0.000000000000e+00;0.000000000000e+00;9.995673493201e-01;4.030430990423e+03;0.000000000000e+00;0.000000000000e+00;0.000000000000e+00;1.000000000000e+00;-1.395757884715e+08;-1.446590015112e+03;-4.982465084075e+06;1.007852674681e+02
